        * /home/saurabh/esim-workspace/cmos_nand_gate/cmos_nand_gate.cir
        Transient Analysis  Sat Jun 28 20:50:32  2025
--------------------------------------------------------------------------------
Index   time            inputa          inputb          out             
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	
1	1.000000e-06	5.000000e-02	5.000000e-02	5.000000e+00	
2	2.000000e-06	1.000000e-01	1.000000e-01	5.000000e+00	
3	4.000000e-06	2.000000e-01	2.000000e-01	5.000000e+00	
4	8.000000e-06	4.000000e-01	4.000000e-01	4.999953e+00	
5	1.600000e-05	8.000000e-01	8.000000e-01	4.988877e+00	
6	2.833944e-05	1.416972e+00	1.416972e+00	4.924990e+00	
7	4.900722e-05	2.450361e+00	2.450361e+00	4.709815e+00	
8	9.034278e-05	4.517139e+00	4.517139e+00	8.107888e-03	
9	1.000000e-04	5.000000e+00	5.000000e+00	-2.37527e-06	
10	1.013655e-04	5.000000e+00	5.000000e+00	1.025708e-07	
11	1.040965e-04	5.000000e+00	5.000000e+00	1.026613e-07	
12	1.095584e-04	5.000000e+00	5.000000e+00	1.025788e-07	
13	1.204823e-04	5.000000e+00	5.000000e+00	1.026633e-07	
14	1.423302e-04	5.000000e+00	5.000000e+00	1.025788e-07	
15	1.860258e-04	5.000000e+00	5.000000e+00	1.026633e-07	
16	2.734171e-04	5.000000e+00	5.000000e+00	1.025788e-07	
17	3.734171e-04	5.000000e+00	5.000000e+00	1.026633e-07	
18	4.734171e-04	5.000000e+00	5.000000e+00	1.025788e-07	
19	5.734171e-04	5.000000e+00	5.000000e+00	1.026633e-07	
20	6.734171e-04	5.000000e+00	5.000000e+00	1.025788e-07	
21	7.734171e-04	5.000000e+00	5.000000e+00	1.026633e-07	
22	8.734171e-04	5.000000e+00	5.000000e+00	1.025788e-07	
23	9.734171e-04	5.000000e+00	5.000000e+00	1.026633e-07	
24	1.073417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
25	1.173417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
26	1.273417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
27	1.373417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
28	1.473417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
29	1.573417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
30	1.673417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
31	1.773417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
32	1.873417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
33	1.973417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
34	2.073417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
35	2.173417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
36	2.273417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
37	2.373417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
38	2.473417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
39	2.573417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
40	2.673417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
41	2.773417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
42	2.873417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
43	2.973417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
44	3.073417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
45	3.173417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
46	3.273417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
47	3.373417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
48	3.473417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
49	3.573417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
50	3.673417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
51	3.773417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
52	3.873417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
53	3.973417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
54	4.073417e-03	5.000000e+00	5.000000e+00	1.025788e-07	

Index   time            inputa          inputb          out             
--------------------------------------------------------------------------------
55	4.173417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
56	4.273417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
57	4.373417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
58	4.473417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
59	4.573417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
60	4.673417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
61	4.773417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
62	4.873417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
63	4.973417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
64	5.073417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
65	5.173417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
66	5.273417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
67	5.373417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
68	5.473417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
69	5.573417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
70	5.673417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
71	5.773417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
72	5.873417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
73	5.973417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
74	6.073417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
75	6.173417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
76	6.273417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
77	6.373417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
78	6.473417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
79	6.573417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
80	6.673417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
81	6.773417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
82	6.873417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
83	6.973417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
84	7.073417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
85	7.173417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
86	7.273417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
87	7.373417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
88	7.473417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
89	7.573417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
90	7.673417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
91	7.773417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
92	7.873417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
93	7.973417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
94	8.073417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
95	8.173417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
96	8.273417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
97	8.373417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
98	8.473417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
99	8.573417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
100	8.673417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
101	8.773417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
102	8.873417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
103	8.973417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
104	9.073417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
105	9.173417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
106	9.273417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
107	9.373417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
108	9.473417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
109	9.573417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
110	9.673417e-03	5.000000e+00	5.000000e+00	1.025788e-07	
111	9.773417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
112	9.873417e-03	5.000000e+00	5.000000e+00	1.025788e-07	

Index   time            inputa          inputb          out             
--------------------------------------------------------------------------------
113	9.973417e-03	5.000000e+00	5.000000e+00	1.026633e-07	
114	1.007342e-02	5.000000e+00	5.000000e+00	1.025788e-07	
115	1.010000e-02	5.000000e+00	5.000000e+00	1.026633e-07	
116	1.010218e-02	5.000000e+00	4.890972e+00	1.657014e-07	
117	1.010654e-02	5.000000e+00	4.672915e+00	1.494288e-04	
118	1.011526e-02	5.000000e+00	4.236801e+00	7.005437e-02	
119	1.012672e-02	5.000000e+00	3.663982e+00	3.805658e-01	
120	1.014538e-02	5.000000e+00	2.730823e+00	1.460348e+00	
121	1.018271e-02	5.000000e+00	8.645062e-01	4.937769e+00	
122	1.020000e-02	5.000000e+00	0.000000e+00	5.000000e+00	
123	1.020292e-02	5.000000e+00	0.000000e+00	5.000000e+00	
124	1.020875e-02	5.000000e+00	0.000000e+00	5.000000e+00	
125	1.022041e-02	5.000000e+00	0.000000e+00	5.000000e+00	
126	1.024374e-02	5.000000e+00	0.000000e+00	5.000000e+00	
127	1.029039e-02	5.000000e+00	0.000000e+00	5.000000e+00	
128	1.038370e-02	5.000000e+00	0.000000e+00	5.000000e+00	
129	1.048370e-02	5.000000e+00	0.000000e+00	5.000000e+00	
130	1.058370e-02	5.000000e+00	0.000000e+00	5.000000e+00	
131	1.068370e-02	5.000000e+00	0.000000e+00	5.000000e+00	
132	1.078370e-02	5.000000e+00	0.000000e+00	5.000000e+00	
133	1.088370e-02	5.000000e+00	0.000000e+00	5.000000e+00	
134	1.098370e-02	5.000000e+00	0.000000e+00	5.000000e+00	
135	1.108370e-02	5.000000e+00	0.000000e+00	5.000000e+00	
136	1.118370e-02	5.000000e+00	0.000000e+00	5.000000e+00	
137	1.128370e-02	5.000000e+00	0.000000e+00	5.000000e+00	
138	1.138370e-02	5.000000e+00	0.000000e+00	5.000000e+00	
139	1.148370e-02	5.000000e+00	0.000000e+00	5.000000e+00	
140	1.158370e-02	5.000000e+00	0.000000e+00	5.000000e+00	
