* /home/saurabh/pilot_related/new_installer/esim-1.1.2/examples/7805voltageregulator/7805voltageregulator.cir
Transient Analysis  Wed Jun 18 22:35:35  2025
--------------------------------------------------------------------------------
Index   time            alli            
--------------------------------------------------------------------------------
147	1.606907e-03	-5.34999e+00	
148	1.608511e-03	-5.35212e+00	
149	1.609985e-03	-5.35406e+00	
150	1.611533e-03	-5.35609e+00	
151	1.613009e-03	-5.35802e+00	
152	1.614406e-03	-5.35984e+00	
153	1.616131e-03	-5.36207e+00	
154	1.618620e-03	-5.36529e+00	
155	1.622574e-03	-5.37035e+00	
156	1.627203e-03	-5.37623e+00	
157	1.634460e-03	-5.38534e+00	
158	1.642555e-03	-5.39534e+00	
159	1.655409e-03	-5.41089e+00	
160	1.671475e-03	-5.42976e+00	
161	1.690984e-03	-5.45185e+00	
162	1.711259e-03	-5.47384e+00	
163	1.732447e-03	-5.49580e+00	
164	1.753702e-03	-5.51679e+00	
165	1.781656e-03	-5.54284e+00	
166	1.821916e-03	-5.57734e+00	
167	1.839274e-03	-5.59113e+00	
168	1.856377e-03	-5.60408e+00	
169	1.867151e-03	-5.61193e+00	
170	1.877919e-03	-5.61953e+00	

Index   time            alli            
--------------------------------------------------------------------------------
171	1.899456e-03	-5.63402e+00	
172	1.914113e-03	-5.64333e+00	
173	1.921977e-03	-5.64815e+00	
174	1.927395e-03	-5.65140e+00	
175	1.930829e-03	-5.65342e+00	
176	1.933381e-03	-5.65491e+00	
177	1.935939e-03	-5.65638e+00	
178	1.937929e-03	-5.65751e+00	
179	1.939260e-03	-5.65825e+00	
180	1.940951e-03	-5.65919e+00	
181	1.943047e-03	-5.66034e+00	
182	1.944700e-03	-5.66124e+00	
183	1.946309e-03	-5.66211e+00	
184	1.948062e-03	-5.66305e+00	
185	1.949692e-03	-5.66392e+00	
186	1.951321e-03	-5.66479e+00	
187	1.952995e-03	-5.66567e+00	
188	1.954772e-03	-5.66660e+00	
189	1.956735e-03	-5.66762e+00	
190	1.958969e-03	-5.66878e+00	
191	1.961780e-03	-5.67021e+00	
192	1.965164e-03	-5.67192e+00	
193	1.969830e-03	-5.67425e+00	
194	1.974167e-03	-5.67638e+00	
195	1.976676e-03	-5.67760e+00	
196	1.979071e-03	-5.67875e+00	
197	1.981872e-03	-5.68009e+00	
198	1.984307e-03	-5.68124e+00	
199	1.986659e-03	-5.68233e+00	
200	1.989244e-03	-5.68352e+00	
201	1.993036e-03	-5.68524e+00	
202	1.997066e-03	-5.68703e+00	
203	2.002180e-03	-5.68927e+00	
204	2.011067e-03	-5.69303e+00	
205	2.020240e-03	-5.69677e+00	
206	2.023606e-03	-5.69811e+00	
207	2.027580e-03	-5.69966e+00	
208	2.031420e-03	-5.70113e+00	
209	2.034896e-03	-5.70244e+00	
210	2.038341e-03	-5.70370e+00	
211	2.045209e-03	-5.70616e+00	
212	2.054284e-03	-5.70929e+00	
213	2.060867e-03	-5.71146e+00	
214	2.064514e-03	-5.71263e+00	
215	2.068819e-03	-5.71399e+00	
216	2.074430e-03	-5.71570e+00	
217	2.078722e-03	-5.71697e+00	
218	2.082924e-03	-5.71818e+00	
219	2.089846e-03	-5.72011e+00	
220	2.097133e-03	-5.72204e+00	
221	2.105960e-03	-5.72426e+00	
222	2.111776e-03	-5.72565e+00	
223	2.117332e-03	-5.72692e+00	
224	2.124209e-03	-5.72842e+00	
225	2.131195e-03	-5.72986e+00	
226	2.138106e-03	-5.73119e+00	
227	2.151928e-03	-5.73363e+00	
228	2.161952e-03	-5.73519e+00	

Index   time            alli            
--------------------------------------------------------------------------------
229	2.171696e-03	-5.73655e+00	
230	2.182592e-03	-5.73787e+00	
231	2.192492e-03	-5.73890e+00	
232	2.207621e-03	-5.74016e+00	
233	2.222879e-03	-5.74106e+00	
234	2.239592e-03	-5.74160e+00	
235	2.258110e-03	-5.74168e+00	
236	2.286353e-03	-5.74077e+00	
237	2.313153e-03	-5.73874e+00	
238	2.366753e-03	-5.73144e+00	
239	2.429300e-03	-5.71757e+00	
240	2.510306e-03	-5.69141e+00	
241	2.624389e-03	-5.63975e+00	
242	2.675393e-03	-5.61125e+00	
243	2.721558e-03	-5.58272e+00	
244	2.758188e-03	-5.55828e+00	
245	2.795738e-03	-5.53163e+00	
246	2.870836e-03	-5.47362e+00	
247	2.967398e-03	-5.39015e+00	
248	3.160521e-03	-5.19564e+00	
249	3.499126e-03	-4.77616e+00	
250	4.176336e-03	-3.70186e+00	
251	5.061613e-03	-1.96699e+00	
252	5.485919e-03	-1.06330e+00	
253	5.752813e-03	-5.05195e-01	
254	5.897634e-03	-2.28930e-01	
255	5.983338e-03	-9.64238e-02	
256	6.029914e-03	-4.61006e-02	
257	6.070442e-03	-1.95284e-02	
258	6.103494e-03	-8.42666e-03	
259	6.118763e-03	-5.52902e-03	
260	6.133213e-03	-3.65952e-03	
261	6.147901e-03	-2.37677e-03	
262	6.163855e-03	-1.46988e-03	
263	6.178237e-03	-9.45429e-04	
264	6.192693e-03	-6.01822e-04	
265	6.207154e-03	-3.81021e-04	
266	6.224320e-03	-2.19181e-04	
267	6.243888e-03	-1.16026e-04	
268	6.268516e-03	-5.09044e-05	
269	6.299634e-03	-1.79650e-05	
270	6.343227e-03	-3.68061e-06	
271	6.409859e-03	-5.40052e-07	
272	6.531155e-03	1.988709e-07	
273	6.773746e-03	-1.92399e-07	
274	7.258929e-03	2.031742e-07	
275	8.229295e-03	-1.90298e-07	
276	1.017003e-02	2.056102e-07	
277	1.150843e-02	-1.90226e-07	
278	1.258995e-02	2.036056e-07	
279	1.311932e-02	-1.92445e-07	
280	1.343869e-02	2.045593e-07	
281	1.362381e-02	2.790161e-06	
282	1.370741e-02	5.800279e-05	
283	1.375010e-02	2.448746e-04	
284	1.377287e-02	5.186871e-04	
285	1.379203e-02	9.618665e-04	
286	1.381058e-02	1.728759e-03	

Index   time            alli            
--------------------------------------------------------------------------------
287	1.383001e-02	3.140806e-03	
288	1.384896e-02	5.510823e-03	
289	1.386887e-02	9.659826e-03	
290	1.389007e-02	1.682888e-02	
291	1.391415e-02	2.959750e-02	
292	1.394461e-02	5.376930e-02	
293	1.399530e-02	1.112908e-01	
294	1.404793e-02	1.840380e-01	
295	1.410364e-02	2.647771e-01	
296	1.417507e-02	3.641457e-01	
297	1.427673e-02	4.872763e-01	
298	1.442699e-02	6.203362e-01	
299	1.467799e-02	7.132535e-01	
300	1.492079e-02	6.671757e-01	
301	1.515590e-02	5.226682e-01	
302	1.537648e-02	3.244602e-01	
303	1.551576e-02	1.855295e-01	
304	1.559941e-02	1.076993e-01	
305	1.565934e-02	6.126759e-02	
306	1.570789e-02	3.323673e-02	
307	1.577099e-02	1.180873e-02	
308	1.580032e-02	6.707265e-03	
309	1.581981e-02	4.492808e-03	
310	1.583984e-02	2.924750e-03	
311	1.585981e-02	1.876316e-03	
312	1.587929e-02	1.200584e-03	
313	1.589983e-02	7.393259e-04	
314	1.591916e-02	4.634123e-04	
315	1.593881e-02	2.847586e-04	
316	1.595881e-02	1.718501e-04	
317	1.597978e-02	9.969019e-05	
318	1.600492e-02	5.141728e-05	
319	1.603489e-02	2.256423e-05	
320	1.607404e-02	7.675860e-06	
321	1.612718e-02	1.459698e-06	
322	1.620873e-02	2.528086e-07	
323	1.635586e-02	-1.32833e-07	
324	1.665010e-02	1.249337e-07	
325	1.723860e-02	-1.35239e-07	
326	1.841559e-02	1.223064e-07	
327	2.041559e-02	-1.37683e-07	
328	2.241559e-02	1.232803e-07	
329	2.338341e-02	-1.34172e-07	
330	2.388202e-02	-5.47853e-06	
331	2.412365e-02	-3.54230e-03	
332	2.420468e-02	-1.86483e-02	
333	2.425404e-02	-4.05519e-02	
334	2.430476e-02	-7.37422e-02	
335	2.436404e-02	-1.20817e-01	
336	2.443267e-02	-1.77790e-01	
337	2.450758e-02	-2.35230e-01	
338	2.461059e-02	-2.98518e-01	
339	2.475459e-02	-3.50147e-01	
340	2.498377e-02	-3.44999e-01	
341	2.514367e-02	-2.85704e-01	
342	2.528194e-02	-2.07456e-01	
343	2.539244e-02	-1.35262e-01	
344	2.547079e-02	-8.52622e-02	

Index   time            alli            
--------------------------------------------------------------------------------
345	2.553150e-02	-5.17399e-02	
346	2.558567e-02	-2.87510e-02	
347	2.565296e-02	-1.11864e-02	
348	2.569355e-02	-5.67774e-03	
349	2.571934e-02	-3.55468e-03	
350	2.574247e-02	-2.28779e-03	
351	2.576532e-02	-1.45328e-03	
352	2.578765e-02	-9.17556e-04	
353	2.581111e-02	-5.57023e-04	
354	2.583616e-02	-3.20972e-04	
355	2.586326e-02	-1.73564e-04	
356	2.589633e-02	-7.95671e-05	
357	2.593629e-02	-2.99739e-05	
358	2.598969e-02	-7.49215e-06	
359	2.606589e-02	-1.01271e-06	
360	2.619252e-02	6.125485e-08	
361	2.644579e-02	-7.43767e-08	
362	2.695232e-02	8.371856e-08	
363	2.796539e-02	-7.18190e-08	
364	2.996539e-02	8.675557e-08	
365	3.196539e-02	-7.17264e-08	
366	3.396539e-02	6.227501e-06	
367	3.596539e-02	5.057117e-05	
368	3.796539e-02	7.148759e-08	
369	3.996539e-02	-8.64218e-08	
370	4.196539e-02	7.137164e-08	
371	4.396539e-02	-2.18556e-05	
372	4.596539e-02	-1.78865e-04	
373	4.796539e-02	-7.04447e-08	
374	4.996539e-02	8.539516e-08	
375	5.196539e-02	-7.03289e-08	
376	5.396539e-02	7.689155e-05	
377	5.596539e-02	6.248540e-04	
378	5.796539e-02	6.702763e-08	
379	5.996539e-02	-8.19942e-08	
380	6.196539e-02	6.691197e-08	
381	6.396539e-02	-2.67068e-04	
382	6.596539e-02	-2.10001e-03	
383	6.796539e-02	-5.58142e-08	
384	6.996539e-02	7.079656e-08	
385	7.182932e-02	-5.56005e-08	
386	7.382932e-02	1.613915e-05	
387	7.441315e-02	2.854540e-01	
388	7.475037e-02	4.626457e-01	
389	7.486983e-02	4.625026e-01	
390	7.507037e-02	4.015610e-01	
391	7.528253e-02	2.714894e-01	
392	7.542054e-02	1.658134e-01	
393	7.550676e-02	1.008847e-01	
394	7.556720e-02	6.137591e-02	
395	7.561999e-02	3.445655e-02	
396	7.567778e-02	1.525613e-02	
397	7.573849e-02	5.320786e-03	
398	7.575762e-02	3.682570e-03	
399	7.578012e-02	2.347981e-03	
400	7.580203e-02	1.487961e-03	
401	7.582537e-02	8.996126e-04	
402	7.584948e-02	5.255717e-04	

Index   time            alli            
--------------------------------------------------------------------------------
403	7.587502e-02	2.920923e-04	
404	7.590592e-02	1.399178e-04	
405	7.594268e-02	5.651275e-05	
406	7.599102e-02	1.612027e-05	
407	7.605811e-02	2.665151e-06	
408	7.616507e-02	2.708106e-08	
409	7.637289e-02	7.483053e-08	
410	7.678853e-02	-8.37064e-08	
411	7.761981e-02	7.256856e-08	
412	7.928236e-02	-8.67856e-08	
413	8.128236e-02	7.125676e-08	
414	8.328236e-02	-8.38014e-08	
415	8.413274e-02	-9.84885e-04	
416	8.583350e-02	-2.51668e-03	
417	8.775426e-02	9.209777e-08	
418	8.936719e-02	-7.76613e-08	
419	9.090384e-02	9.334282e-08	
420	9.290384e-02	-7.98682e-08	
421	9.372834e-02	1.192209e-07	
422	9.416749e-02	6.749306e-03	
423	9.432468e-02	7.462350e-02	
424	9.447456e-02	1.919794e-01	
425	9.455312e-02	2.466323e-01	
426	9.465117e-02	2.989868e-01	
427	9.479925e-02	3.403142e-01	
428	9.508393e-02	3.003898e-01	
429	9.525453e-02	2.149414e-01	
430	9.536381e-02	1.464696e-01	
431	9.544624e-02	9.429152e-02	
432	9.550980e-02	5.835695e-02	
433	9.556520e-02	3.342008e-02	
434	9.562349e-02	1.571266e-02	
435	9.568574e-02	5.810243e-03	
436	9.570947e-02	3.797609e-03	
437	9.573750e-02	2.240286e-03	
438	9.576536e-02	1.289172e-03	
439	9.579224e-02	7.395618e-04	
440	9.582315e-02	3.796675e-04	
441	9.585788e-02	1.742309e-04	
442	9.590158e-02	6.207532e-05	
443	9.595801e-02	1.549514e-05	
444	9.604002e-02	1.526178e-06	
445	9.617617e-02	2.158400e-07	
446	9.644847e-02	-1.92595e-07	
447	9.699306e-02	1.831713e-07	
448	9.808225e-02	-1.95295e-07	
449	1.000000e-01	1.802665e-07	
